ID,ANO,SEMANA,SUB_REG_NT,RED,MICRORED,E_SALUD,UBIGEO,IRA_M2,IRA_2_11,IRA_1_4A,IRA_5_9A,IRA_10_19A,IRA_20_59A,IRA_60A,NEU_2_11,NEU_1_4A,NEU_5_9A,NEU_10_19,NEU_20_59,NEU_60A,HOS_M2,HOS_2_11,HOS_1_4A,HOS_5_9A,HOS_10_19,HOS_20_59,HOS_60A,NGR_M2,NGR_2_11,NGR_1_4A,NGR_5_9A,NGR_60A,DIH_M2,DIH_2_11,DIH_1_4A,DIH_5_9A,DIH_10_19,DIH_20_59,DIH_60A,DEH_M2,DEH_2_11,DEH_1_4A,DEH_5_9A,DEH_10_19,DEH_20_59,DEH_60A,SOB_2A,SOB_2_4A,SOB_5_9A,SOB_10_19A,SOB_20_59A,SOB_60A,FECHA_ING,ETNIAPROC,ETNIAS,PROCEDE,OTROPROC,USUARIO_REG
12358099,2015,3,52,5,0,150107A201,150118,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-01-26,1.0,,1.0,,
12359299,2015,5,52,5,0,150107A201,150118,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-02-09,1.0,,1.0,,
12360664,2015,7,52,5,0,150107A201,150118,0,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-02-24,1.0,,1.0,,
12361396,2015,8,52,5,0,150107A201,150118,0,1,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-03-02,1.0,,1.0,,
12362101,2015,9,52,5,0,150107A201,150118,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-03-08,1.0,,1.0,,
12362818,2015,10,52,5,0,150107A201,150118,0,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-03-16,1.0,,1.0,,
12365149,2015,13,52,5,0,150107A201,150118,0,2,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-04-06,1.0,,1.0,,
12371077,2015,14,52,5,0,150107A201,150118,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,0,2015-04-13,1.0,,1.0,,
12375346,2015,15,52,5,0,150107A201,150118,0,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-04-20,1.0,,1.0,,
12375826,2015,16,52,5,0,150107A201,150118,0,0,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-04-27,1.0,,1.0,,
12376309,2015,17,52,5,0,150107A201,150118,0,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-05-04,1.0,,1.0,,
12376810,2015,18,52,5,0,150107A201,150118,0,0,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-05-11,1.0,,1.0,,
12402721,2015,19,52,5,0,150107A201,150118,0,1,8,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-05-18,1.0,,1.0,,
12405616,2015,20,52,5,0,150107A201,150118,1,0,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-05-26,1.0,,1.0,,
12418939,2015,21,52,5,0,150107A201,150118,0,0,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-06-01,1.0,,1.0,,
12420160,2015,22,52,5,0,150107A201,150118,0,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-06-08,1.0,,1.0,,
12421390,2015,23,52,5,0,150107A201,150118,0,1,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-06-15,1.0,,1.0,,
12422521,2015,24,52,5,0,150107A201,150118,0,0,10,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-06-22,1.0,,1.0,,
12423655,2015,25,52,5,0,150107A201,150118,0,1,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-06-30,1.0,,1.0,,
12424798,2015,26,52,5,0,150107A201,150118,0,2,8,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-07-06,1.0,,1.0,,
12425887,2015,27,52,5,0,150107A201,150118,0,0,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-07-13,1.0,,1.0,,
12426886,2015,28,52,5,0,150107A201,150118,0,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-07-20,1.0,,1.0,,
12427408,2015,29,52,5,0,150107A201,150118,0,0,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-07-27,1.0,,1.0,,
12427873,2015,30,52,5,0,150107A201,150118,0,0,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-08-03,1.0,,1.0,,
12428347,2015,31,52,5,0,150107A201,150118,0,1,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-08-10,1.0,,1.0,,
12428794,2015,32,52,5,0,150107A201,150118,0,2,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-08-17,1.0,,1.0,,
12429301,2015,33,52,5,0,150107A201,150118,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-08-24,1.0,,1.0,,
12429829,2015,34,52,5,0,150107A201,150118,0,0,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-08-31,1.0,,1.0,,
12430357,2015,35,52,5,0,150107A201,150118,0,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-09-07,1.0,,1.0,,
12430849,2015,36,52,5,0,150107A201,150118,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-09-14,1.0,,1.0,,
12431302,2015,37,52,5,0,150107A201,150118,0,0,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-09-21,1.0,,1.0,,
12431824,2015,38,52,5,0,150107A201,150118,0,0,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-09-28,1.0,,1.0,,
12432346,2015,39,52,5,0,150107A201,150118,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-10-05,1.0,,1.0,,
12463519,2015,40,52,5,0,150107A201,150118,0,0,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,0,2015-10-12,1.0,,1.0,,
12491779,2015,41,52,5,0,150107A201,150118,0,2,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-10-19,1.0,,1.0,,
12498340,2015,42,52,5,0,150107A201,150118,0,2,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-10-27,,,,,
12498871,2015,43,52,5,0,150107A201,150118,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-11-03,,,,,
12499366,2015,44,52,5,0,150107A201,150118,0,1,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-11-09,1.0,,1.0,,
12500011,2015,45,52,5,0,150107A201,150118,0,0,8,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-11-16,1.0,,1.0,,
12500551,2015,46,52,5,0,150107A201,150118,0,0,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-11-23,1.0,,1.0,,
12501313,2015,47,52,5,0,150107A201,150118,0,2,9,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-11-30,1.0,,1.0,,
12503278,2015,49,52,5,0,150107A201,150118,0,1,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-12-15,1.0,,1.0,,
12505123,2015,50,52,5,0,150107A201,150118,0,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2015-12-21,1.0,0.0,1.0,0.0,
12510916,2015,51,52,5,0,150107A201,150118,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,,0,2015-12-28,1.0,0.0,1.0,0.0,
12356254,2015,52,52,5,0,150107A201,150118,0,2,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2016-01-05,,,,0.0,
14158795,2016,4,52,5,0,150107A201,150103,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-02-01,1.0,0.0,1.0,0.0,
13809664,2016,12,52,5,0,150107A201,150103,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-03-28,1.0,,1.0,0.0,
14495854,2016,22,52,5,0,150107A201,150103,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-06-06,1.0,0.0,1.0,0.0,
13774057,2016,24,52,5,0,150107A201,150103,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-06-20,1.0,0.0,1.0,0.0,
14554072,2016,27,52,5,0,150107A201,150103,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-07-11,1.0,0.0,1.0,0.0,
14660938,2016,31,52,5,0,150107A201,150103,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-08-08,1.0,0.0,1.0,0.0,
14683636,2016,32,52,5,0,150107A201,150103,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-08-15,1.0,0.0,1.0,0.0,
14053990,2016,41,52,5,0,150107A201,150103,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,2016-10-17,1.0,0.0,1.0,0.0,
14174815,2016,1,52,5,0,150107A201,150107,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-01-11,1.0,0.0,1.0,0.0,
14166061,2016,2,52,5,0,150107A201,150107,0,5,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-01-18,1.0,0.0,1.0,0.0,
14161840,2016,3,52,5,0,150107A201,150107,0,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-01-25,1.0,0.0,1.0,0.0,
14158798,2016,4,52,5,0,150107A201,150107,0,2,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,2016-02-01,1.0,0.0,1.0,0.0,
14156623,2016,5,52,5,0,150107A201,150107,0,0,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-02-08,1.0,0.0,1.0,0.0,
14153101,2016,6,52,5,0,150107A201,150107,0,1,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-02-15,1.0,0.0,1.0,0.0,
13994242,2016,7,52,5,0,150107A201,150107,0,2,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-02-22,1.0,,1.0,0.0,
13981642,2016,8,52,5,0,150107A201,150107,0,3,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-02-29,1.0,0.0,1.0,0.0,
13970341,2016,9,52,5,0,150107A201,150107,0,2,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-03-07,1.0,0.0,1.0,0.0,
13948495,2016,10,52,5,0,150107A201,150107,0,0,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-03-14,1.0,0.0,1.0,0.0,
13843906,2016,11,52,5,0,150107A201,150107,0,1,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-03-21,1.0,0.0,1.0,0.0,
13809484,2016,12,52,5,0,150107A201,150107,0,1,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-03-28,1.0,0.0,1.0,0.0,
13749604,2016,13,52,5,0,150107A201,150107,0,2,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,2016-04-04,1.0,0.0,1.0,0.0,
14042272,2016,14,52,5,0,150107A201,150107,0,3,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-04-11,1.0,0.0,1.0,0.0,
13789060,2016,15,52,5,0,150107A201,150107,0,1,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-04-18,1.0,0.0,1.0,0.0,
14328844,2016,16,52,5,0,150107A201,150107,0,3,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-04-26,1.0,0.0,1.0,0.0,
14386135,2016,17,52,5,0,150107A201,150107,0,2,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,2016-05-02,1.0,0.0,1.0,0.0,
14016181,2016,18,52,5,0,150107A201,150107,0,1,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-05-09,1.0,0.0,1.0,0.0,
14417242,2016,19,52,5,0,150107A201,150107,0,2,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,2016-05-16,1.0,0.0,1.0,0.0,
14438944,2016,20,52,5,0,150107A201,150107,2,1,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-05-23,1.0,0.0,1.0,0.0,
14461192,2016,21,52,5,0,150107A201,150107,0,2,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,2016-05-30,1.0,0.0,1.0,0.0,
14495839,2016,22,52,5,0,150107A201,150107,0,1,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-06-06,1.0,0.0,1.0,0.0,
14525440,2016,23,52,5,0,150107A201,150107,0,2,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-06-13,1.0,0.0,1.0,0.0,
13774036,2016,24,52,5,0,150107A201,150107,0,3,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-06-20,1.0,0.0,1.0,0.0,
14527843,2016,25,52,5,0,150107A201,150107,2,1,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-06-27,1.0,0.0,1.0,0.0,
14530456,2016,26,52,5,0,150107A201,150107,0,4,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-07-04,1.0,0.0,1.0,0.0,
14553865,2016,27,52,5,0,150107A201,150107,0,3,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-07-11,1.0,0.0,1.0,0.0,
14578828,2016,28,52,5,0,150107A201,150107,0,1,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-07-18,1.0,0.0,1.0,0.0,
14615086,2016,29,52,5,0,150107A201,150107,0,1,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-07-25,1.0,,1.0,0.0,
14639776,2016,30,52,5,0,150107A201,150107,1,6,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-08-01,1.0,0.0,1.0,0.0,
14660854,2016,31,52,5,0,150107A201,150107,2,2,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-08-08,1.0,0.0,1.0,0.0,
14683567,2016,32,52,5,0,150107A201,150107,1,2,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-08-15,1.0,0.0,1.0,0.0,
14050894,2016,33,52,5,0,150107A201,150107,0,5,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-08-22,1.0,0.0,1.0,0.0,
14059765,2016,34,52,5,0,150107A201,150107,0,0,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-08-29,1.0,0.0,1.0,0.0,
14534992,2016,35,52,5,0,150107A201,150107,0,3,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-09-05,1.0,0.0,1.0,0.0,
14281939,2016,36,52,5,0,150107A201,150107,0,2,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-09-12,1.0,0.0,1.0,0.0,
14056501,2016,37,52,5,0,150107A201,150107,0,0,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,2016-09-19,1.0,0.0,1.0,0.0,
14647438,2016,38,52,5,0,150107A201,150107,1,3,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2016-09-26,1.0,0.0,1.0,0.0,
14333677,2016,39,52,5,0,150107A201,150107,0,1,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,2016-10-03,1.0,0.0,1.0,0.0,
14707489,2016,40,52,5,0,150107A201,150107,0,4,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,2016-10-10,1.0,0.0,1.0,0.0,
14054005,2016,41,52,5,0,150107A201,150107,0,4,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,2016-10-17,1.0,0.0,1.0,0.0,
14691736,2016,42,52,5,0,150107A201,150107,0,6,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,2016-10-24,1.0,0.0,1.0,0.0,
